run_id,git_commit,experiment_id,architecture,seed,split,condition,split_csv_sha256,checkpoint_sha256,n_4class,accuracy_4class,macro_f1_4class,majority_floor_4class,n_3class,accuracy_3class,macro_f1_3class,majority_floor_3class,recall_glioma,recall_meningioma,recall_notumor,recall_pituitary,pred_share_glioma,pred_share_meningioma,pred_share_notumor,pred_share_pituitary,max_pred_share,modal_pred_class
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E001,ResNet18,45,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,4ada5433daf9096bd3155be969adde4f264554ec101fa04c81d86faee937a43d,1051,0.6013320647002854,0.5382789292852611,0.2559467174119886,800,0.54375,0.5035136601469467,0.33625,0.7955390334572491,0.7640449438202247,0.7848605577689243,0.06439393939393939,0.3786869647954329,0.3111322549952426,0.2940057088487155,0.016175071360608945,0.3786869647954329,glioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E001,ResNet18,46,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,402910a2b6fdb0e5f41f1728ad4587a569236d38b8c28203bae9472b9748dbc6,1053,0.9610636277302944,0.9610346242875366,0.25546058879392214,801,0.9612983770287141,0.9697868667126315,0.3358302122347066,0.9591078066914498,0.947565543071161,0.9603174603174603,0.9773584905660377,0.251661918328585,0.25546058879392214,0.24311490978157646,0.24976258309591642,0.25546058879392214,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E001,ResNet18,46,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,402910a2b6fdb0e5f41f1728ad4587a569236d38b8c28203bae9472b9748dbc6,1053,0.42924976258309594,0.37146092690743254,0.25546058879392214,801,0.2534332084893883,0.3407906558849955,0.3358302122347066,0.241635687732342,0.5168539325842697,0.9880952380952381,0.0,0.07692307692307693,0.15194681861348527,0.7711301044634378,0.0,0.7711301044634378,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E001,ResNet18,46,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,402910a2b6fdb0e5f41f1728ad4587a569236d38b8c28203bae9472b9748dbc6,1051,0.9647954329210275,0.9650036132349487,0.2559467174119886,800,0.965,0.9699718495208294,0.33625,0.9516728624535316,0.9662921348314607,0.9641434262948207,0.9772727272727273,0.2521408182683159,0.263558515699334,0.23786869647954328,0.24643196955280686,0.263558515699334,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E001,ResNet18,46,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,402910a2b6fdb0e5f41f1728ad4587a569236d38b8c28203bae9472b9748dbc6,1051,0.43101807802093245,0.37470771043207124,0.2559467174119886,800,0.25875,0.34457457316212786,0.33625,0.2788104089219331,0.4943820224719101,0.9800796812749004,0.0,0.09990485252140818,0.14747859181731685,0.7526165556612749,0.0,0.7526165556612749,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,42,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,eec399d181eecad8b90f6d84d9f04893ae3ffad06a1d60d007be87a4fa4c454e,1053,0.9819563152896487,0.9820326108579951,0.25546058879392214,801,0.9812734082397003,0.9837853338588097,0.3358302122347066,0.9739776951672863,0.9850187265917603,0.9841269841269841,0.9849056603773585,0.24976258309591642,0.26020892687559355,0.23931623931623933,0.25071225071225073,0.26020892687559355,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,42,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,eec399d181eecad8b90f6d84d9f04893ae3ffad06a1d60d007be87a4fa4c454e,1053,0.2716049382716049,0.1580706854179523,0.25546058879392214,801,0.04244694132334582,0.07571268237934904,0.3358302122347066,0.026022304832713755,0.10112359550561797,1.0,0.0,0.026590693257359924,0.03133903133903134,0.9420702754036088,0.0,0.9420702754036088,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,42,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,eec399d181eecad8b90f6d84d9f04893ae3ffad06a1d60d007be87a4fa4c454e,1051,0.9743101807802094,0.9743830498020529,0.2559467174119886,800,0.97875,0.9806609628424016,0.33625,0.966542750929368,0.9812734082397003,0.9601593625498008,0.9886363636363636,0.25404376784015226,0.2626070409134158,0.23215984776403426,0.25118934348239774,0.2626070409134158,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,42,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,eec399d181eecad8b90f6d84d9f04893ae3ffad06a1d60d007be87a4fa4c454e,1051,0.27117031398667935,0.1581783575088403,0.2559467174119886,800,0.0425,0.07595824011931394,0.33625,0.026022304832713755,0.10112359550561797,1.0,0.0,0.029495718363463368,0.029495718363463368,0.9410085632730733,0.0,0.9410085632730733,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,43,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,62906d51c9cdffa28ebc2a7f0d08036f05462207970189010ebd5d7cdb0a24ef,1053,0.97340930674264,0.9735613134908818,0.25546058879392214,801,0.9750312109862672,0.9769109268072014,0.3358302122347066,0.966542750929368,0.9737827715355806,0.9682539682539683,0.9849056603773585,0.24976258309591642,0.2621082621082621,0.2345679012345679,0.2535612535612536,0.2621082621082621,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,43,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,62906d51c9cdffa28ebc2a7f0d08036f05462207970189010ebd5d7cdb0a24ef,1053,0.34472934472934474,0.2646857290758501,0.25546058879392214,801,0.14357053682896379,0.2101945994614751,0.3358302122347066,0.08178438661710037,0.34831460674157305,0.9841269841269841,0.0,0.0389363722697056,0.1111111111111111,0.8499525166191833,0.0,0.8499525166191833,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,43,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,62906d51c9cdffa28ebc2a7f0d08036f05462207970189010ebd5d7cdb0a24ef,1051,0.9647954329210275,0.9648847091660329,0.2559467174119886,800,0.9725,0.9743365414222755,0.33625,0.966542750929368,0.9550561797752809,0.9402390438247012,0.9962121212121212,0.2654614652711703,0.2521408182683159,0.2274024738344434,0.25499524262607043,0.2654614652711703,glioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,43,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,62906d51c9cdffa28ebc2a7f0d08036f05462207970189010ebd5d7cdb0a24ef,1051,0.3520456707897241,0.2729215515499184,0.2559467174119886,800,0.1575,0.22129186602870812,0.33625,0.06691449814126393,0.4044943820224719,0.9721115537848606,0.0,0.0390104662226451,0.12369172216936251,0.8372978116079924,0.0,0.8372978116079924,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,44,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,1d83492aeebf3c5cb3a05edc6cebe023318d1edb9d31665a013ad7d8a7b25ceb,1053,0.9772079772079773,0.9773779170652126,0.25546058879392214,801,0.978776529338327,0.9794613183338948,0.3358302122347066,0.9702602230483272,0.9812734082397003,0.9722222222222222,0.9849056603773585,0.2535612535612536,0.2611585944919278,0.2336182336182336,0.251661918328585,0.2611585944919278,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,44,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,1d83492aeebf3c5cb3a05edc6cebe023318d1edb9d31665a013ad7d8a7b25ceb,1053,0.3067426400759734,0.20237980904371944,0.25546058879392214,801,0.08863920099875156,0.13030486167069566,0.3358302122347066,0.0037174721189591076,0.26217228464419473,1.0,0.0,0.002849002849002849,0.09306742640075974,0.9040835707502374,0.0,0.9040835707502374,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,44,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,1d83492aeebf3c5cb3a05edc6cebe023318d1edb9d31665a013ad7d8a7b25ceb,1051,0.9628924833491912,0.9632321634201334,0.2559467174119886,800,0.97,0.9719466574719656,0.33625,0.9479553903345725,0.9775280898876404,0.9402390438247012,0.9848484848484849,0.25023786869647957,0.27402473834443386,0.2274024738344434,0.2483349191246432,0.27402473834443386,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,44,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,1d83492aeebf3c5cb3a05edc6cebe023318d1edb9d31665a013ad7d8a7b25ceb,1051,0.3073263558515699,0.2070102839977317,0.2559467174119886,800,0.095,0.13967453311715608,0.33625,0.007434944237918215,0.27715355805243447,0.9840637450199203,0.0,0.003805899143672693,0.09800190294957184,0.8981921979067554,0.0,0.8981921979067554,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,45,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,96664edbfc80c25362d7fae61c4853273d893c4bd563221b12274c83845dc19e,1053,0.9724596391263058,0.9726598579966116,0.25546058879392214,801,0.9762796504369539,0.9781917197197844,0.3358302122347066,0.9739776951672863,0.9737827715355806,0.9603174603174603,0.9811320754716981,0.2526115859449193,0.26590693257359926,0.23266856600189934,0.24881291547958215,0.26590693257359926,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,45,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,96664edbfc80c25362d7fae61c4853273d893c4bd563221b12274c83845dc19e,1053,0.2716049382716049,0.15738544247065894,0.25546058879392214,801,0.04244694132334582,0.07640801913747375,0.3358302122347066,0.026022304832713755,0.10112359550561797,1.0,0.0,0.011396011396011397,0.032288698955365625,0.956315289648623,0.0,0.956315289648623,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,45,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,96664edbfc80c25362d7fae61c4853273d893c4bd563221b12274c83845dc19e,1051,0.9657469077069457,0.966102354147641,0.2559467174119886,800,0.97,0.9725518925518926,0.33625,0.9405204460966543,0.9850187265917603,0.952191235059761,0.9848484848484849,0.2445290199809705,0.2759276879162702,0.23120837297811608,0.2483349191246432,0.2759276879162702,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,45,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,96664edbfc80c25362d7fae61c4853273d893c4bd563221b12274c83845dc19e,1051,0.2721217887725975,0.16056782500421068,0.2559467174119886,800,0.045,0.08108066119811086,0.33625,0.026022304832713755,0.10861423220973783,0.9960159362549801,0.0,0.01807802093244529,0.030447193149381543,0.9514747859181731,0.0,0.9514747859181731,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,46,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,2e6a8398ffb8c74d96a02a8e56bc7611a361d0fde9bd554a9707283b466cf4ba,1053,0.98005698005698,0.980151546156277,0.25546058879392214,801,0.9812734082397003,0.9825397821551144,0.3358302122347066,0.9739776951672863,0.9812734082397003,0.9761904761904762,0.9886792452830189,0.251661918328585,0.25925925925925924,0.2355175688509022,0.2535612535612536,0.25925925925925924,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,46,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,2e6a8398ffb8c74d96a02a8e56bc7611a361d0fde9bd554a9707283b466cf4ba,1053,0.28300094966761635,0.1735109054233897,0.25546058879392214,801,0.05742821473158552,0.0962996423865989,0.3358302122347066,0.011152416356877323,0.16104868913857678,1.0,0.0,0.005698005698005698,0.052231718898385564,0.9420702754036088,0.0,0.9420702754036088,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,46,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,2e6a8398ffb8c74d96a02a8e56bc7611a361d0fde9bd554a9707283b466cf4ba,1051,0.9676498572787822,0.9678447182956716,0.2559467174119886,800,0.975,0.9775096802201418,0.33625,0.9479553903345725,0.9850187265917603,0.9442231075697212,0.9924242424242424,0.24643196955280686,0.27402473834443386,0.22930542340627974,0.25023786869647957,0.27402473834443386,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E002,EfficientNet-B0,46,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,2e6a8398ffb8c74d96a02a8e56bc7611a361d0fde9bd554a9707283b466cf4ba,1051,0.29305423406279735,0.19034978906996558,0.2559467174119886,800,0.07125,0.11841676298864882,0.33625,0.01858736059479554,0.1947565543071161,1.0,0.0,0.006660323501427212,0.056137012369172214,0.9372026641294006,0.0,0.9372026641294006,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,42,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,bca986aeabad5a35d5a57a18879fe7e9dba1844889d865dff42282f35fd24254,1053,0.9629629629629629,0.9629611799973506,0.25546058879392214,801,0.9700374531835206,0.9725159466011003,0.3358302122347066,0.9405204460966543,0.9812734082397003,0.9404761904761905,0.9886792452830189,0.24311490978157646,0.2668566001899335,0.2288698955365622,0.2611585944919278,0.2668566001899335,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,42,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,bca986aeabad5a35d5a57a18879fe7e9dba1844889d865dff42282f35fd24254,1053,0.2858499525166192,0.20259972550410874,0.25546058879392214,801,0.08364544319600499,0.14609318996415768,0.3358302122347066,0.10408921933085502,0.14606741573033707,0.9285714285714286,0.0,0.030389363722697058,0.05698005698005698,0.912630579297246,0.0,0.912630579297246,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,42,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,bca986aeabad5a35d5a57a18879fe7e9dba1844889d865dff42282f35fd24254,1051,0.9533777354900095,0.9536706659717851,0.2559467174119886,800,0.96125,0.9630984469259403,0.33625,0.9368029739776952,0.9625468164794008,0.9282868525896414,0.9848484848484849,0.24643196955280686,0.2721217887725975,0.22454804947668885,0.25689819219790677,0.2721217887725975,meningioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,42,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,bca986aeabad5a35d5a57a18879fe7e9dba1844889d865dff42282f35fd24254,1051,0.2949571836346337,0.2097833420380434,0.2559467174119886,800,0.08625,0.14978777589134126,0.33625,0.12267657992565056,0.1348314606741573,0.9601593625498008,0.0,0.03425309229305423,0.049476688867745006,0.9162702188392008,0.0,0.9162702188392008,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,43,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,6f77aeb620239a3a30fff0bff81d4066551d5dee9913dd755aba620568549bdf,1053,0.9601139601139601,0.9601783534590401,0.25546058879392214,801,0.9662921348314607,0.9693763212297287,0.3358302122347066,0.9628252788104089,0.9550561797752809,0.9404761904761905,0.9811320754716981,0.26020892687559355,0.2573599240265907,0.22981956315289648,0.2526115859449193,0.26020892687559355,glioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,43,val,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,6f77aeb620239a3a30fff0bff81d4066551d5dee9913dd755aba620568549bdf,1053,0.3570750237416904,0.279739506961333,0.25546058879392214,801,0.1735330836454432,0.23783842854410842,0.3358302122347066,0.08178438661710037,0.43820224719101125,0.9404761904761905,0.0,0.024691358024691357,0.15384615384615385,0.8214624881291548,0.0,0.8214624881291548,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,43,test,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,6f77aeb620239a3a30fff0bff81d4066551d5dee9913dd755aba620568549bdf,1051,0.956232159847764,0.9564624103224699,0.2559467174119886,800,0.96625,0.9675987130462801,0.33625,0.9628252788104089,0.9588014981273408,0.9243027888446215,0.9772727272727273,0.26450999048525214,0.263558515699334,0.2226450999048525,0.24928639391056137,0.26450999048525214,glioma
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,43,test,skull_outline,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,6f77aeb620239a3a30fff0bff81d4066551d5dee9913dd755aba620568549bdf,1051,0.346336822074215,0.2676205034541923,0.2559467174119886,800,0.15875,0.2217402342240913,0.33625,0.07806691449814127,0.3970037453183521,0.9442231075697212,0.0,0.028544243577545196,0.14367269267364416,0.8277830637488106,0.0,0.8277830637488106,notumor
2026-08-sweep-a,89fd350588250d9515bf224a5101a9f0e23efbc5,E003,ViT-B/16,44,val,intact,944ce00e4be958f3688a0996f6fb928fc7717e7c2804abb8000f28976efe0d43,22fc6eeb555b797890912acd193dac7ed9ed79a775e3821413c7f75cd21a805f,1053,0.9686609686609686,0.9686034051489485,0.25546058879392214,801,0.9712858926342073,0.9761804494211356,0.3358302122347066,0.9591078066914498,0.9625468164794008,0.9603174603174603,0.9924528301886792,0.24786324786324787,0.2564102564102564,0.23741690408357075,0.258309591642925,0.258309591642925,pituitary
