run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.2533252775315465,0.25709741797867774,0.9091464656752903,0.9100266600204469,0.909831972755823,0.9211775878442545,0.9212462087810231,0.9219997612718909
2026-08-sweep-a,2,0.10625185248327974,0.20219775736119672,0.9651660215929925,0.9654585143004281,0.9654601499896162,0.9373219373219374,0.9369820342634012,0.9381586391746208
2026-08-sweep-a,3,0.07677732398238335,0.25504151093512634,0.9733143206355673,0.9735916407837726,0.973591433767697,0.9392212725546059,0.9382072330240212,0.9388506798459719
2026-08-sweep-a,4,0.056190252748205514,0.18645406143977736,0.9794255449174984,0.9795778357756384,0.9796171446451675,0.9439696106362773,0.9439272557065669,0.9442465550436705
2026-08-sweep-a,5,0.047546720360224566,0.15630729708746288,0.9867590140558159,0.9869075637313142,0.9869094375476296,0.9544159544159544,0.9545126809756523,0.954596110898103
2026-08-sweep-a,6,0.04240759181156208,0.15061690296050415,0.9871664290079446,0.987344556570111,0.9873456125990023,0.9572649572649573,0.9569865085501008,0.9575058577718907
2026-08-sweep-a,7,0.04210187640618992,0.1304115111535417,0.9865553065797514,0.9866568321704898,0.9866481807537316,0.9601139601139601,0.9600118502547172,0.9603312793529188
2026-08-sweep-a,8,0.060678712259480995,0.18577308187584932,0.9806477897738847,0.9808454328614488,0.9808288576437287,0.9458689458689459,0.9453681354891622,0.9458122241007163
2026-08-sweep-a,9,0.04287333485970521,0.18285272913986722,0.9867590140558159,0.9868565899829163,0.9868863279624898,0.9582146248812915,0.957671846128571,0.9581568943652004
2026-08-sweep-a,10,0.028362841781589338,0.22357557299798964,0.9908331635771033,0.990960908182813,0.9909239993481801,0.9487179487179487,0.9478285239098379,0.9483512909520722
2026-08-sweep-a,11,0.04943187453870939,0.24357192833701827,0.9839071093909146,0.9840144026528848,0.9840332003135379,0.9249762583095916,0.9247892438270338,0.9256094166006208
2026-08-sweep-a,12,0.037625183412569194,0.17391795125645776,0.9871664290079446,0.9873063696307659,0.9872962292653762,0.9591642924976258,0.9585116403884417,0.9588796825334824
