run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.2709981244801868,0.25363986584705506,0.9016092890609085,0.9024558701355279,0.902303603981283,0.912630579297246,0.9127759990464729,0.9137059136808426
2026-08-sweep-a,2,0.0951646627844242,0.13648490582089534,0.9694438785903443,0.969739859733753,0.969756912436587,0.9544159544159544,0.9544701760651269,0.9546848700801062
2026-08-sweep-a,3,0.05937192596481492,0.13643817820454482,0.9794255449174984,0.9796485771624033,0.9796746249565488,0.9591642924976258,0.9590753105064526,0.9595239187886965
2026-08-sweep-a,4,0.05511662271423965,0.14538641114067374,0.9843145243430433,0.9844399666455038,0.9844450447781699,0.9591642924976258,0.9589641165008833,0.9594346722900874
2026-08-sweep-a,5,0.03461349051142933,0.15603370948960865,0.9879812589122021,0.9881176713635864,0.9881322345930058,0.9601139601139601,0.9597263242563245,0.9602561478740643
2026-08-sweep-a,6,0.03742052012032673,0.14757399359348267,0.9865553065797514,0.9866703383304306,0.9866701987253328,0.9677113010446344,0.9673701344759145,0.9678145367319603
2026-08-sweep-a,7,0.022144792995129725,0.1323634510911145,0.9932776532898757,0.9933680257509707,0.9933432172292618,0.9572649572649573,0.9571535637442745,0.9576578010295828
2026-08-sweep-a,8,0.02467710938495139,0.13860643573073494,0.9920554084334895,0.992138936117326,0.9921441947889755,0.9629629629629629,0.9625420007761168,0.9630219308563824
2026-08-sweep-a,9,0.024486442153256884,0.14625121599659394,0.9908331635771033,0.9909287893224303,0.9909215239486141,0.9629629629629629,0.9627859897895394,0.9632751506896807
2026-08-sweep-a,10,0.032754797182626604,0.12760450427773332,0.9904257486249746,0.9905376149034204,0.9905306661641277,0.9696106362773029,0.9691800981896208,0.9696076805734839
2026-08-sweep-a,11,0.013432549376550657,0.1037460663488554,0.9959258504787125,0.9959693078022527,0.9959629200047386,0.9696106362773029,0.9692571370889946,0.9694617619766558
2026-08-sweep-a,12,0.010585023218610856,0.11424642688716811,0.9965369729069057,0.9965632397232901,0.996562110063411,0.9724596391263058,0.9721078315604126,0.9723972226026636
2026-08-sweep-a,13,0.015244936078967462,0.1490458522809197,0.9942961906701976,0.9943802498596295,0.9943883654042177,0.9658119658119658,0.9652957395988908,0.9657624258087332
2026-08-sweep-a,14,0.008328148925190886,0.12470730458999164,0.9971480953350988,0.9971800172975425,0.997185445267841,0.9696106362773029,0.9691176128875469,0.9694334066944554
2026-08-sweep-a,15,0.012975100689818242,0.1366083827656884,0.9955184355265838,0.9955824934493731,0.9955747886633509,0.9677113010446344,0.9674957355608118,0.9678476303613124
2026-08-sweep-a,16,0.019087589434944707,0.17595538914872286,0.9932776532898757,0.9933230809189117,0.993338675065514,0.9601139601139601,0.9597053981436521,0.9603245172778765
2026-08-sweep-a,17,0.037795695338688866,0.13549816825383776,0.9889997962925239,0.9890749309586476,0.989025962572705,0.9610636277302944,0.9605094166865913,0.9608847621673402
