run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.4898847595182012,0.25737348764936696,0.8445711957628845,0.8461862975979657,0.8440024246953132,0.9097815764482431,0.9096329665073739,0.9113800674976522
2026-08-sweep-a,2,0.1582231669403866,0.14778343315704143,0.9484620085557139,0.9489319089810796,0.9490383206911307,0.9534662867996201,0.9535267161964338,0.9538993504024185
2026-08-sweep-a,3,0.09126851795877548,0.1102482097440975,0.969851293542473,0.9701874741171059,0.9701229845269896,0.9629629629629629,0.9629391633050097,0.9632948004870913
2026-08-sweep-a,4,0.06861663900086583,0.10429260500150415,0.9773884701568547,0.9776671507002217,0.9776527618078902,0.9601139601139601,0.9601650874124656,0.9605902312308743
2026-08-sweep-a,5,0.05375951798175522,0.11549890751031502,0.9830922794866571,0.9832435097845258,0.9832867681829195,0.9629629629629629,0.9629325169871091,0.9632101896302251
2026-08-sweep-a,6,0.036309013726373,0.09490546498514875,0.9881849663882665,0.988337167277243,0.9883257008646487,0.9686609686609686,0.9687033527902945,0.9689584900344452
2026-08-sweep-a,7,0.03334727391667389,0.0953830687146977,0.9900183336728458,0.9901320998993653,0.9901249715837531,0.97340930674264,0.9734270216781173,0.9736054805125818
2026-08-sweep-a,8,0.029988595131799096,0.11493843851004287,0.9908331635771033,0.9909370130404029,0.9909171085322794,0.9601139601139601,0.9600676892388909,0.9603773769695998
2026-08-sweep-a,9,0.028129693726675287,0.08880759682240989,0.9902220411489102,0.9903422075316376,0.9903490360741114,0.9743589743589743,0.9743077224422088,0.9745172890232675
2026-08-sweep-a,10,0.020783812464244267,0.10455753218695692,0.9936850682420045,0.993755801642312,0.9937508410387087,0.9724596391263058,0.9722051660917095,0.9724837637948551
2026-08-sweep-a,11,0.021291491955163572,0.10142783236164504,0.9920554084334895,0.9921462470849473,0.9921323226279681,0.976258309591643,0.9761662483414384,0.9763404633286372
2026-08-sweep-a,12,0.015950973086092484,0.09726567620500845,0.9951110205744551,0.9951659092745841,0.9951577218828509,0.9743589743589743,0.9744122286920305,0.974498912625847
2026-08-sweep-a,13,0.01473913225392743,0.10259952334928568,0.996129557954777,0.9961650356868562,0.9961591051535559,0.9724596391263058,0.9722678615540332,0.9725033028945709
2026-08-sweep-a,14,0.01843984002567316,0.09538810429017786,0.9949073130983908,0.9949745022934874,0.9949700032611521,0.98005698005698,0.9800302062201205,0.980151546156277
2026-08-sweep-a,15,0.01187158067820544,0.09721089674265797,0.9957221430026482,0.9957769392826944,0.9957758039045491,0.976258309591643,0.9762361155222872,0.97637874054029
2026-08-sweep-a,16,0.01044149801055287,0.12713543111770187,0.996129557954777,0.9961815319109115,0.9961794507540389,0.9743589743589743,0.9740917483842899,0.9743541268781584
2026-08-sweep-a,17,0.011030624585827013,0.11414405107803303,0.9957221430026482,0.9957775803083354,0.9957738787619185,0.9715099715099715,0.971171291812148,0.971448157373046
2026-08-sweep-a,18,0.01005977439541811,0.08897491766066677,0.99674068038297,0.9967625986976492,0.9967729514651761,0.9772079772079773,0.9772281790143507,0.9773480181487071
2026-08-sweep-a,19,0.011301012065836067,0.10323738546589617,0.9959258504787125,0.9959720653042803,0.9959614068392384,0.9772079772079773,0.97705401574393,0.9772308095534811
