run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.25022791072052375,0.18594779993309254,0.9122020778162558,0.9129970173118948,0.9131057402507251,0.9392212725546059,0.9390008831921952,0.9393598507852194
2026-08-sweep-a,2,0.10393089383846632,0.15131659224162414,0.964351191688735,0.9647003419550155,0.9646527639987886,0.9477682811016145,0.947859272199543,0.9481276913042168
2026-08-sweep-a,3,0.07183952516342866,0.2126049309639934,0.9755551028722754,0.9758375079916697,0.9758090430947659,0.9392212725546059,0.9383951092507425,0.9391540797379927
2026-08-sweep-a,4,0.06508782952356106,0.18357823907281826,0.9777958851089835,0.9779902532837607,0.9779798552950479,0.9373219373219374,0.937176429523467,0.9378622995400131
2026-08-sweep-a,5,0.07096086900400855,0.2027988181107192,0.9747402729680179,0.9749064804867155,0.9749082704752038,0.9477682811016145,0.9473309989158107,0.9477339611346532
2026-08-sweep-a,6,0.05276394577176714,0.1672832294139951,0.9824811570584641,0.9826716378797088,0.9826480847522285,0.9525166191832859,0.9520959531905071,0.9525982334153489
2026-08-sweep-a,7,0.029730660298846422,0.1292401477517622,0.9898146261967814,0.9898963891118506,0.9899066545318698,0.9601139601139601,0.9599698707448162,0.9600594501484718
2026-08-sweep-a,8,0.030266170060221486,0.1853623311375847,0.9910368710531676,0.9911480038858898,0.9911512357203327,0.949667616334283,0.949691467396283,0.9498945561971508
2026-08-sweep-a,9,0.04421185546754398,0.19700696403983226,0.9832959869627216,0.9835035241780046,0.9834853999600395,0.9420702754036088,0.9416431764113034,0.9423964233068636
2026-08-sweep-a,10,0.045268537380857475,0.176821301609865,0.9851293542473009,0.9852042558579891,0.9852013714679068,0.949667616334283,0.9496006104604837,0.949883820812574
2026-08-sweep-a,11,0.036876193901216985,0.15714425382408662,0.9865553065797514,0.9866721734566201,0.986667313563656,0.9430199430199431,0.9429965216352034,0.9441007935309569
2026-08-sweep-a,12,0.02821713737172755,0.1510478897234257,0.9910368710531676,0.9911382950916849,0.9911501978101154,0.9629629629629629,0.9627373225238911,0.9629611799973506
2026-08-sweep-a,13,0.019071514582254614,0.17560887354342505,0.9938887757180689,0.9939677052381501,0.9939778855219518,0.9610636277302944,0.9607464441417386,0.9610644085563589
2026-08-sweep-a,14,0.0256143558206092,0.1654841706709731,0.9924628233856182,0.9925371009911366,0.9925450021738847,0.9610636277302944,0.960906579215484,0.96108898552063
2026-08-sweep-a,15,0.01982609352000776,0.23356757914956575,0.9942961906701976,0.9943740938299334,0.9943778405610832,0.9525166191832859,0.9518455087860183,0.952427664000935
2026-08-sweep-a,16,0.041375195879218264,0.1696336833865281,0.9871664290079446,0.9873106417461622,0.987305679271091,0.9477682811016145,0.9479022832772774,0.9480925427365205
2026-08-sweep-a,17,0.05220806463744636,0.2671903949900878,0.9779995925850479,0.9782153816893425,0.97823097037235,0.9344729344729344,0.9341531065456549,0.934808602244922
