run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.27398284408458323,0.19690517570331678,0.8997759217763291,0.9006619773771138,0.9005737413176391,0.9354226020892688,0.9349978850748432,0.9357914588444047
2026-08-sweep-a,2,0.10088199841791609,0.3920842566140923,0.9645548991647993,0.9649097206109131,0.9648723027945987,0.8641975308641975,0.8647025835599967,0.8634866584432251
2026-08-sweep-a,3,0.08541452251112912,0.15846570895707052,0.9692401711142798,0.969549326340384,0.9695575278016928,0.956315289648623,0.9560223963712631,0.9564689673570947
2026-08-sweep-a,4,0.059652556573608226,0.362441580935407,0.9796292523935628,0.979840984844585,0.9798291773942702,0.9040835707502374,0.9018136448018319,0.9024150754673486
2026-08-sweep-a,5,0.052498510687696044,0.12908067947283655,0.9816663271542065,0.9818564237069357,0.9818822603559645,0.9601139601139601,0.9598724311333946,0.9601783534590401
2026-08-sweep-a,6,0.04059361492486735,0.1451367658228195,0.9849256467712365,0.9850891835929593,0.9851158081671441,0.9591642924976258,0.9593817211796711,0.9593071121508758
2026-08-sweep-a,7,0.023251722080727524,0.24436453220249638,0.9930739458138114,0.9931310329121739,0.9931243256373574,0.9430199430199431,0.9418132373348833,0.9423180408115274
2026-08-sweep-a,8,0.05241933407348858,0.1699617758502959,0.9837034019148503,0.9838620170362377,0.9838508604636622,0.9430199430199431,0.9425658344808645,0.9431314377610069
2026-08-sweep-a,9,0.05885891724054118,0.15411759612609519,0.9818700346302709,0.9820487922264939,0.982024910647683,0.9601139601139601,0.9595311712309532,0.9600113447847496
2026-08-sweep-a,10,0.022530079751319494,0.209387348671174,0.9922591159095538,0.992316885726592,0.9923048752237216,0.9449192782526116,0.9447585122062887,0.9453731474738627
