run_id,epoch,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1
2026-08-sweep-a,1,0.4986627631968528,0.22549224611644164,0.8407007537176614,0.8422397631915773,0.8402697150242129,0.9211775878442545,0.9216010129173622,0.922421195762785
2026-08-sweep-a,2,0.15592676647315568,0.14662307183853468,0.9502953758402933,0.9507925644001995,0.9507468326162368,0.956315289648623,0.9568651785344472,0.9569346308722573
2026-08-sweep-a,3,0.08997120724163417,0.12043929825990628,0.9704624159706661,0.9707957466231887,0.970702846312974,0.9601139601139601,0.9605688326169808,0.9606620732367708
2026-08-sweep-a,4,0.060086520233533613,0.09198869984147669,0.9818700346302709,0.9820703558284268,0.9820816463862443,0.9743589743589743,0.9745582941312538,0.9747143217925053
2026-08-sweep-a,5,0.04354088314436869,0.10459698179466093,0.9861478916276227,0.9862898246186004,0.9862975773120403,0.9705603038936372,0.9706528407054484,0.9707610114784956
2026-08-sweep-a,6,0.03942659861717603,0.08610546968148532,0.9869627215318802,0.9871010871887975,0.9870938486677387,0.9772079772079773,0.9771863682268527,0.9773555095532573
2026-08-sweep-a,7,0.030232769438462287,0.09811175031037356,0.991240578529232,0.9913388969547026,0.9913257777054958,0.9696106362773029,0.9697931296963076,0.9699390222065953
2026-08-sweep-a,8,0.029885608760951542,0.10098074039255056,0.9910368710531676,0.9910949136611051,0.9911047681488006,0.97340930674264,0.9735245249318171,0.9736956053112612
2026-08-sweep-a,9,0.02213153994118009,0.09700846407475819,0.9938887757180689,0.9939701422273572,0.993961453364054,0.976258309591643,0.976187238096389,0.9763984544124763
2026-08-sweep-a,10,0.021736421436602604,0.1054467205099712,0.9932776532898757,0.9933673847253297,0.9933583855372609,0.97340930674264,0.9733434001031211,0.9735887192711766
2026-08-sweep-a,11,0.016547727943252925,0.0883066881888485,0.9957221430026482,0.9957717447914598,0.9957577806544065,0.9819563152896487,0.9820072665658472,0.9820326108579951
2026-08-sweep-a,12,0.017327974356534853,0.10135789395151669,0.9944998981462619,0.9945390240680596,0.9945281520112339,0.9724596391263058,0.972511681845053,0.9726140263045361
2026-08-sweep-a,13,0.01904070831666042,0.09465833981114583,0.9922591159095538,0.9923319456625252,0.9923288284206433,0.9724596391263058,0.972295812867259,0.9724983022224943
2026-08-sweep-a,14,0.011821908035093035,0.09499906312147154,0.9957221430026482,0.9957760169068564,0.9957824307952243,0.9743589743589743,0.9744539980416818,0.9745388166196458
2026-08-sweep-a,15,0.012075840614361009,0.11169083692409375,0.9965369729069057,0.9965748228063078,0.9965671153983544,0.9705603038936372,0.9707782316300958,0.9709100379178072
2026-08-sweep-a,16,0.017780786810355914,0.09778630190528045,0.9938887757180689,0.9939625107469156,0.9939752620842623,0.9791073124406457,0.9791147613069311,0.9791981546505516
